ATQH_w,DVPQH_w,SALEQH_w,SEQQH_w,IBQH_w,NIQH_w,XIDOQH_w,IBADJQH_w,IBCOMQH_w,ICAPTQH_w,TEQQH_w,PSTKRQH_w,PPENTQH_w,CEQQH_w,PSTKQH_w,DLTTQH_w,PIQH_w,TXTQH_w,NOPIQH_w,AOQH_w,LTQH_w,DOQH_w,LOQH_w,CHEQH_w,ACOQH_w,DVQH_w,LCOQH_w,APQH_w,intercept,month_end
-611769381.5649055,143123080430.882,34811493.77530839,-5640181208.804251,-10909670246.341026,-12787058639.186499,219032058108.50662,11923448147.602158,10018021920.494333,636772392.4155217,1157.8228032803015,18967659490.355865,-167316658.43337864,5747801030.847842,-11566003710.822783,-747719757.6475123,1474647595.8793828,-760798279.2042818,4137874049.725963,-96819506.67452267,831087017.4498407,1.205829858038724,-252999545.47327805,65699740.91434603,-752040454.2371866,0.0,-211867605.7297617,-212818713.5337114,3925495634.882948,2002-05-31
104446331.16589351,119273863756.82443,53033842.70959149,-12861420945.722704,-23136642058.508934,-13055952926.650953,278581848600.16364,11985363449.433039,24650921015.86607,-591826425.130192,1549.4683550357802,13500802200.110386,-171839593.43807006,13476906061.65801,6528565747.649634,491392680.5072973,-689523830.2779331,1978187324.2506645,6092144497.710777,-150581227.12447044,128101311.30619489,1.410294729968534,-403832968.2206172,7622056.833908277,-441682934.9484533,0.0,-224362336.30507973,-196651081.6296083,3644875515.2172837,2002-06-28
332685826.34841764,77573238543.12842,8842896.005072745,-10581851141.155909,-2222568697.5916853,-5921110338.020184,12858025728.258615,88449732.23851159,8842334359.691402,453980266.35938853,23.108869313657735,11873535931.398033,-199323842.31618014,9939736507.63211,4018191147.786098,-584184984.982291,-989840228.5481586,1593830463.8954668,1550033213.3880744,-108402850.36091928,-44619062.35725013,0.0034195834926822517,-471557773.4528429,78740452.6972374,-660508195.217879,0.0,-251855128.77287242,-283105760.74794775,3005932431.5886035,2002-07-31
567338228.1255376,34370770401.59032,-582660.2012712881,-5754891685.731737,43333377553.15862,-10246709235.132956,27858857708.07929,-18712209390.908108,-10639848915.243074,82371367.37489265,237.87625754046107,10372436821.072842,-186175128.61096832,5224842132.165579,-2632116089.818633,-233871649.60491055,-3909179780.201792,4313169943.20953,2269619147.350108,-99965538.45658158,-282317514.0096238,-0.21248944197657474,-260747142.53329766,155717919.63231286,-526072491.8049606,0.0,-277227983.7621146,-286352153.67623305,3260999196.700434,2002-08-30
252778859.03503504,70853032682.26414,28600071.03355482,-10087004691.50508,1490132371.019996,-6923681569.392321,7888556031.640675,3800061933.2782984,3800069685.981421,-74626877.83593108,-993.2453737102662,2714092430.1628838,-121780436.76963687,9977210539.86324,5202976680.575305,-79286745.32242672,-2104654322.8845904,3010020557.389734,1802620121.1293125,-69755772.37885906,-17113350.194604788,0.5206659357918948,-344167623.98520786,134337205.07600284,-294597173.03608215,0.0,-367581224.5375838,-233667859.8295393,3105676818.58392,2002-09-30
416277238.0630759,82225296509.97807,-21885979.783591513,-9204493524.1873,462558402.84797645,-4538375319.812324,-1967616439.530109,4480528318.198265,4480503581.492068,165499764.9242141,-2862.252726925636,10153301020.475435,-135717391.4851724,8709937093.651215,2522679453.394985,-294692297.839844,-4982086314.385329,8716364773.110748,-1447112.4524605793,-98185760.3761533,-190369604.56784165,-1.3290504340037446,-250377004.15191823,141040570.63482353,-158641809.12041092,0.0,-390222207.74122787,-208599966.39161235,3085594716.54449,2002-10-31
312986056.17151994,50957483971.62753,-47844580.603488065,-16598312792.09758,12817383711.430012,-7772872552.925298,17503744660.765495,-212550591.10569996,-212541056.64637014,384659919.80094355,3370.619319355122,8775725159.201742,-189995069.4266903,16056980246.791283,7723520014.283405,-547621040.4834963,-4526647867.912989,6957111592.578142,1825516456.9796968,-144970153.55062017,-21094397.506225888,-0.2715176139379371,-170435844.61650097,91212266.44724809,-479861518.0061217,0.0,-295234330.7335321,-271947395.5161065,3097998906.44627,2002-11-29
39484758.853172414,158500492964.85287,33817622.67490479,6456159395.430372,-62430799774.806,2494849040.9468675,-7367704181.32928,26317067178.94958,26317098024.78006,-4069137.329752925,-12944.216307590781,7491588113.959447,-146553420.88330057,-6413917542.828977,-15960947907.042929,-149820465.94450626,7278568470.954716,-6399410344.131563,-555250508.8595674,-95548561.39247037,188857932.2867228,3423760745.571863,-227576276.48327294,113771131.37405626,-457409916.51360524,3.392552690108279e-21,-215202653.3373465,-214045294.13178667,3400467618.2072067,2002-12-31
-284704895.73596805,135032902353.89809,52264056.00505442,5945083189.136207,-51938575206.12685,-1259522234.3254962,-7163108387.838083,22944742179.247116,22944741566.74031,1038246241.9126039,-2938.5029423960777,3235435175.420449,-154064796.11960393,-6585234068.386785,-15088047007.011665,-1102315436.8843584,7467821894.78065,-7019889120.589179,-758238942.7815589,-115102458.0752227,488235073.5266112,12121704167.448473,-249881621.422556,55234076.168575265,-775498246.4759427,2.9410162262783686e-22,-198352847.6039012,-211397074.13298804,3223048595.752534,2003-01-31
-120973314.60920095,125362458913.80501,28862534.550002776,6151608675.7246685,-37294062140.080795,-3273082268.5852084,26021294459.641552,17602590884.714256,17602590527.633095,107558965.02862608,108.95333456391727,7523979500.251159,-169856300.65441796,-5995926706.678371,-15950768807.758982,-199681974.82789314,5403992908.64783,-5113728266.812632,-149879391.86413726,-131118380.55026913,340339545.1804212,14596694301.558773,-155662077.11578345,-7916321.006318574,-750911579.3050355,0.0,-109123531.83587548,-227208696.18812323,3043370622.1842117,2003-02-28
-60931245.384500936,151985011729.02652,116018348.79327038,3840699305.522202,-50194899952.553635,1411236112.527949,-108188872147.88394,22847101012.801235,22793187678.364212,390489271.37739444,-293.4368215196288,6891288913.552039,-162691395.23448718,-4038065863.7799234,-13661239163.422344,-536817322.56635475,3455800348.558824,-4586969350.625732,-61496306.03476234,-109363001.97683714,277159798.0151506,0.06123874126735796,-74051343.56872283,57080604.39192694,-1603804643.7245555,0.0,-53170155.06136939,-183605312.21534225,3204785031.0761957,2003-03-31
-406864628.28572303,167684485848.35812,110528894.88351405,8002179256.519914,-64523653867.59042,-857396573.1555595,-74320037110.37216,32905934521.6646,28904839404.9894,602631939.4113768,-26.563351724056677,3781019749.257752,-144259837.85552606,-8078959949.597328,-16658604388.340183,-702491546.4676619,3813868577.2312865,-4961786083.550236,891155496.7304472,-125735213.83790277,615383562.4046538,-0.09228158329379006,-106620763.17210837,58938045.12660197,-1346635561.5861216,0.0,-73308801.97741416,-235593667.91320658,3201980169.5154285,2003-04-30
-422328133.9542914,125443817697.85165,93031924.69917196,6023922068.635563,-45969236704.99231,-3853968927.6799307,-121020922935.61539,25525270403.81264,22376024955.824997,461088904.2545107,54.52000480157219,7939141501.076283,-196960830.90040776,-5879718095.984669,-18759082716.197487,-572259850.9351254,1951031150.5862708,-4678785540.153532,1456880939.545318,-152426064.1522615,669256332.9352542,0.2455766008933009,40232448.00735583,33711050.61175846,-1551127629.5820622,0.0,-47795532.89495276,-249229979.58861285,3099129496.40776,2003-05-30
-718988769.3336952,136679247532.75839,87692182.17899069,6690859539.290666,-51771117699.98725,-2178387709.890293,-105069002554.22523,28240570190.155823,24517989164.567604,563489890.6426036,78.0002648809198,10674369771.262896,-155728584.02882478,-6385120705.698615,-18054702137.894375,-657942532.8995965,1136710058.1232526,-2899013132.5589046,-111135329.70649418,-126838047.78638732,944861355.4260508,0.4452269819470989,-127374485.8641591,10488189.823441178,-1446224036.207632,0.0,-51458134.032936595,-224522707.10926893,3159868951.32792,2003-06-30
1034846587.1710595,63210149202.41973,-78607568.3043705,-6618176906.961409,-20002258944.015896,-5722996918.786444,52308842546.42623,10981894855.757494,17968985211.42392,-74182886.86382255,-21.582374882319513,9447800286.18501,-278854945.2960015,5895274430.205157,-5076279609.956622,17214027.00705706,-3745225845.354517,5603149671.584867,312163163.9777532,-239259900.8909811,-737921677.3640668,0.042017848219533714,-51689211.943013005,-67162088.55486445,-1060031591.6299936,0.0,-53059030.028769694,-231872734.3769779,2991581442.775868,2003-07-31
2237072370.554709,78408270207.35556,-26868748.171987195,-19892672965.44722,-26195673246.384132,-11710896704.500954,36602152887.12754,13888752293.578053,22250618602.200317,-874317525.3472632,-7877.106185764061,13746619527.905989,-221419752.1094863,18775499878.791904,11653989872.049814,820183842.2865769,889757182.2647636,1296015662.9164104,-1073688446.7695327,-247815099.94407812,-2001452736.3090265,55387282442.98483,40229319.692084245,-102338657.88175409,-984060579.3715657,1.343540173347369e-08,-38273113.947060846,-154988642.18641084,3079606549.6809244,2003-08-29
258592502.19381472,85559870048.54199,-70352315.80930427,5377234355.04989,-20236294725.744293,-5241641935.010536,8496633721.716042,13329390616.505424,12203836476.208435,378107781.81324106,1539.6715446400387,17949125976.342506,-198070494.84431446,-5832915693.535626,-18849305257.004723,-445485173.2488296,-827229506.1754974,4529668911.566338,-1921271633.2982461,-132907308.7815203,-37697230.52212817,52217277213.15822,-97700824.6991284,23724714.555367485,-638729060.0677458,-2.003235121612734e-06,-89553691.25670426,-199977122.82092452,2848272776.6888742,2003-09-30
223665262.01693964,111784795331.48099,-54004574.20165015,-12601698737.565212,-7397738178.262922,-13142145310.695055,56677018137.20939,5843771124.7286,10635237695.683538,245150147.51763913,8410.505225287183,32033465835.584488,-221119705.94844922,12325895949.26814,-4599945539.324436,-346778881.610376,3538100052.146652,1517396993.2032955,-501509978.5783907,-174083476.1855691,56133276.31451104,102063916688.32541,-190786471.01520452,6017336.587286353,-812839836.8280134,-2.3798083442734157e-06,-49913786.878305696,-254227596.67463163,3062014866.0299773,2003-10-31
389577555.3061195,86393972779.40312,-82569279.06728375,-12710489221.408537,-2264395742.129913,-17829435543.76521,71502997004.5771,9675396570.246542,7477462589.878653,-484727780.32079333,-26547.05930609443,50051099965.68822,-183248764.79338753,12971304266.460953,-2882026503.8623133,391347120.5704914,2644126611.9750476,765947759.8582125,279167656.8145708,-127389109.22824231,-133697133.10310681,25673062967.322357,-40565372.98307259,86311568.42340656,-632184302.2829608,-1.8229719857343436e-06,-211809023.96344578,-260418837.12757522,3119831264.7414083,2003-11-28
121397715.38414371,111102424732.76903,29543906.57239869,12464140513.073679,-7225288506.242281,-31348065679.279213,75278915596.25797,6402167458.772114,22179799492.270733,-433283323.756904,7499.322976427019,38825752723.5215,-168257579.34446824,-11973430587.620436,-31515352420.03437,326953909.55593693,9751385640.957272,-9178239671.732853,-3763229463.1413136,-135657897.23941043,104048920.41761178,3335098061.4486217,-48155478.88767899,161900310.62736696,-938792361.7748063,4.277966636778224e-06,-200677247.19176686,-225753980.68551502,2957916180.8397717,2003-12-31
1066949568.080009,47310161714.79164,-41368221.23904183,-6463340144.728423,23458163810.545033,-16836341774.25404,8865719504.880325,-9334236895.056616,-2385674701.816055,-401959701.38040644,7972.431542776424,41696928273.354126,-179734738.4592453,5991021487.134888,-11484235723.189327,293470715.81306106,4922972412.836486,-3545449631.4636016,-1522837254.671383,-153841015.30786768,-825136570.6045582,135301966649.49559,57208389.404361986,56650470.05846338,-711129429.2433747,-1.4714283219873051e-06,-171771835.2767151,-217323067.18677843,3030161894.244189,2004-01-30
-899564938.6164045,38147251801.31514,48003816.058462515,2376964264.629145,21927954175.31271,-16689109459.766068,104008407183.73264,-6823865987.614123,-4572401321.138007,757872445.061109,-1386.6548928079258,21692849791.641476,-181787345.7138728,-2068244763.0625277,-18947585642.424534,-921083879.1272528,5919636720.3337555,-4357555731.337095,-934317493.5171924,-136938456.44135764,1225259080.305012,985367310.7489375,-301730100.3486936,97854901.00435166,-1210362333.9463806,-3.52571758402193e-06,-350899148.2531648,-327124039.74099857,3281950965.0414143,2004-02-27
-692837928.4284179,116514672942.69992,69388905.97751667,-16495602097.272913,-14165548898.11035,1639470626.1187844,10519807674.630253,2949336798.819743,10490921628.189146,-565478678.0634583,11798.408003221368,-34.615512222362824,-110858117.1074508,17830510094.821815,3874070533.1599936,485132080.62118936,-1103776892.7552576,3069336218.1756105,-580575024.8139379,-83764315.24388088,862654352.7321609,150579258474.91608,-34205107.4216765,103986355.29641593,-567460840.513596,2.7438440936741626e-18,-209669293.81949702,-179441577.70013863,3452385302.914466,2004-03-31
227847283.95169193,126892980029.73317,37320586.85022547,-11223104504.397549,-24553216567.5411,-4060692990.4585423,-29848746854.486362,9941691486.34939,17653224422.536285,-953269412.1520872,-18272.387079565015,-16764.653332905014,-96679354.92916296,12082742003.961275,12043425639.80357,837382677.5891147,807912584.5155869,-678542165.2555301,156009049.19685572,-88917344.1448976,-43338714.27306638,85023033417.76878,-290202966.6401893,96486105.00109658,-709004755.4164603,0.0,-272023045.2412145,-170807044.42192543,3567928468.3207417,2004-04-30
-26786399.78012798,140107272576.6185,87887967.26855208,-5246849434.525129,-12157888140.051762,-6943931078.639037,132990774131.0669,466488249.9140122,17536639010.150528,-304441480.1219798,-1769.8806067822952,1766.5691940607794,-113239572.12127613,5705948346.402994,-8533627570.89059,253353325.40968862,567267484.1933129,355813143.21834564,-2075761485.2636292,-106670451.22852531,181523462.48071504,-497014089913.92523,-180968093.458633,78061704.01601218,-696995328.3544959,0.0,-272474518.2813708,-148605620.02983135,3461712604.8235574,2004-05-28
-672642252.9503436,94230012842.22923,88740731.93972121,-5962560426.573982,-4873730088.664957,-10248594475.458735,-32452448207.807114,1602324952.764756,15807716020.511854,754246669.7759216,-3755.985174402648,2820.46043670796,-143209296.0675795,6017317657.905677,-7867366739.763365,-815422118.3917372,-2526566239.242211,1984329436.7515028,973985734.5609243,-141553401.16992122,852577163.0260497,270586092745.6793,-10114800.21102789,18388095.768390935,-1066297402.3904324,0.0,-188622259.82312664,-149677984.0646877,3438408912.1285367,2004-06-30
-1359347026.2014973,26097019079.39268,28356150.760983977,4384969369.973574,26763689489.647564,-6515114571.851284,-40294020461.850174,-20706689994.951633,3716189651.9584293,107655229.20175186,5449.381410028118,6457887907.254982,-195063123.18807802,-3009995214.0627303,-20704217244.722115,-132140910.05955252,-3453249676.634153,6179804049.198395,3604786597.489885,-157155950.36558768,1553130538.684912,205233290781.4451,1794600.5077968135,-55247075.88534816,-623230476.0133637,-3.8392747024473255e-06,-130518619.15359068,-108051502.07924408,3273880310.773778,2004-07-30
-866832935.538193,28042926163.44808,24893161.453907505,2334885227.2358556,16894699280.322819,-1310650452.5173295,38319548301.6332,-9392922309.34303,-1109990432.9398339,42000617.149870045,-20497.14268271238,48430256959.27323,-157324791.26375392,-1400133709.1327775,-9626942461.066492,-76710697.01314406,-5855705062.096579,8464455784.598222,4250167034.051144,-148945405.70284972,1062126904.3098853,161484746613.90567,-176613356.48162264,47649296.00055638,-580648902.9784304,-1.3656264118028798e-06,-142779392.95518777,-140912545.37000325,3111030801.452593,2004-08-31
-315024309.8831197,59371555832.35369,50158738.521306045,-18856062958.93926,11437867778.57236,-4865919512.025771,-38506246398.576584,-25764096661.960594,20308396547.161026,-802671266.7959843,2251.745112188423,2492.5722135093024,-186975935.88684398,20158601303.04702,7439337540.898128,737946960.736682,-1200491080.7014346,1006672204.8803785,3257106405.4037323,-132953036.2626657,491500920.7386464,101785083309.92708,61658518.224051245,3278879.7793537234,-824003466.0877128,0.0,-235693875.26324773,-126150267.42784266,3693658444.125004,2004-09-30
-665071224.8767431,76603477228.67491,74164706.7661415,-12889091726.507298,-9141035451.813461,-783933235.4769299,-16615150721.498623,-4179520952.0280023,17749153628.738995,680615051.1289655,8304.353242170158,874.6012542815946,-121386971.68246351,12991832913.100174,-2357051393.1770196,-762374048.2094021,-3771819210.30362,4213121411.28973,1074810733.2824209,-147760227.25807202,858537826.70261,181159442897.044,10995890.488040498,13388205.734623214,-1089902138.248918,0.0,-54382215.71052161,-173867649.65242642,3325070603.03061,2004-10-29
-112990351.73649001,60103808937.51275,34212603.30687568,-23956653666.8283,-4492983657.976339,-1544537953.1514664,-87312263429.30768,-14581745988.574194,20765591801.004055,-598497333.8933805,-10323.309724957988,4476.170400981322,-220984858.0455634,24852443192.750496,12854364564.144505,536407158.8521803,-275771750.58481944,3172099005.9372845,4365701030.457431,-185596814.49406478,339537005.8386704,221742375046.8325,193652250.45248064,-38877532.88282387,-1228526251.2387772,0.0,-163650992.1361818,-173955655.71110976,3572511837.6536074,2004-11-30
-1160558497.0102768,117182024680.42448,44299523.00163929,-21543502591.418343,-31809800383.911327,-9798530101.93983,-41075872977.28598,20119047945.75843,18701058777.744255,912850506.409118,1992.3391897560791,1982.1967267253292,-127592329.345009,21934481793.367798,9494114350.95587,-951947809.0295374,2464978550.8877416,-2050145406.641746,4723369616.970638,-119842690.349753,1301771763.8178678,135869415229.11642,16981632.79759882,5116489.915252372,-853359556.272757,0.0,-209758497.08009538,-83331747.76722918,3756718690.775031,2004-12-31
-1684439625.934744,183382259696.17612,55099528.54292253,-24952383005.19091,-63889775069.1869,-7814004559.712178,1049356110.8062245,30191177071.585526,38935714975.29184,1296266383.8090138,-8219.2366336713,-28525.473794061727,-142194887.1757058,25487051972.037125,5532083705.907105,-1360084328.9137714,2835439199.821115,-1738548373.6347504,1899311280.477013,-133824757.78617334,1911077821.2958593,-457055536352.37445,-370888086.44982076,109615801.19425084,-983915603.3657788,8.089345818012287e-20,-285156302.4974649,-226982727.43740624,4068455950.9093738,2005-01-31
-232688710.86791813,154477148069.70374,25140616.38550526,-16352833632.151646,-64243205859.818405,-2950286278.459479,98600403540.55975,816371609.9959466,65303703969.40224,-146851600.424522,80407.6187166623,15633.434924105852,-130779207.57344547,16870867746.42516,11627855551.008945,35373017.02077433,926029672.9218664,-553062962.1177636,3961164501.636499,-131412567.30503465,444066021.9256273,-448548110282.8949,-16887732.697659347,66075271.477793954,-503801686.38212633,0.0,-272889307.6590602,-166831147.61367172,4021569781.6741266,2005-02-28
-300502174.79842407,168796352883.38034,42875693.107045166,-2435380756.4335065,-73418124933.04347,6671324687.828288,-93706074277.29549,57271493830.25767,5049774497.266685,-125785601.82935743,-10977.709831212838,6162.340165294702,-168454672.01565418,3013447204.004725,-13794311743.963758,57230022.14388661,4319550987.848542,-1896299195.750428,-2341997119.2644725,-181633695.51280257,542291375.8860279,-524190589044.60516,-114350277.76447329,-69615073.72431758,-601852911.983893,0.0,-187493127.48017663,-183344696.16328496,4130554199.2122903,2005-03-31
-401451074.2254503,163547380864.95618,27776032.70054773,8911117147.275034,-97393006809.1636,10276981348.233349,30853321675.313805,51610688807.3878,29883940220.946644,-769258174.4419446,-24468.8254914514,14081.507810102306,-171579973.67082536,-7558942665.605284,-27793601096.33286,761424506.7124408,5694625282.309373,-5614062484.4682455,-908544394.768945,-175064579.1550747,618831401.2432333,-464108296408.05505,-151518666.38849494,-52485426.390007176,-1046874178.8052717,0.0,-79800205.288503,-207400754.4318002,4012511649.352044,2005-04-29
-1279254954.7912848,52057007834.18692,-55534573.83540415,1965454993.3524106,-28645516292.402004,4663835291.492408,28531795525.35402,7869461210.778072,19023511049.8304,810715653.0685034,-983.6095206630235,427.2510430905686,-172604952.89538628,-1339975405.7514842,-11096944914.12977,-818262812.2187115,-3202412411.8819156,3253294855.943878,-605307034.7259614,-155329221.23217896,1493483602.349428,-147110483373.625,-1411069.948006987,-28537740.182690486,-721532320.7330576,0.0,79130420.8577134,-199160172.7897979,3952464723.9777193,2005-05-31
-1828525445.5021553,18481605458.115036,45963738.84395117,4177516230.0616884,-17596535759.415897,5548781936.52042,72875963055.86076,31726301734.735847,-19805870474.223763,1442943162.4822078,278.43880727972464,-597.118085109289,-193398000.73755717,-3593283744.500444,-12681760285.601915,-1490913274.278214,-155744226.83956453,-695164966.8811984,-404951366.34185714,-162503536.23328122,2078680672.050467,-323017845881.2225,-196337366.10791108,-89441199.21274874,-1058468320.9042485,0.0,-13502371.781210022,-207498841.54174998,3544112974.056121,2005-06-30
-1338909116.2591941,23048109022.907616,-9596429.448480746,-11121064354.386492,29371061837.089905,-3474009372.284234,50509112260.42581,-15043424574.609806,-9115475177.481712,1109635091.2082734,45.47949099379434,455.82237423445616,-128437608.76768424,11502794469.089573,3424708606.430377,-1199525151.5025997,-2146662261.421423,2943779794.62672,6659700237.4302845,-134149327.8156274,1533213932.705942,-99840378470.76091,-51065010.33667767,-43960576.88209765,-365025576.34384096,0.0,-184635713.88249826,-180308644.86010808,4056473104.1555314,2005-07-29
-1058921995.6828917,27729595423.302666,71006906.82014076,14818509411.718204,27029274055.015553,5586016289.000382,74390996021.09727,-15720777428.155708,-18373751586.56406,683224863.0199517,29.88222849475063,-1983.8232200007533,-183290961.62026605,-14256407296.205046,-23959682371.836414,-774420399.3071852,1265295198.154675,-1519639353.8901494,8570970856.705071,-164666996.2717271,1305651682.0805173,-267048142676.95813,-116219179.83333398,-183083667.08220434,-720896457.3036495,0.0,-153442686.82434055,-193759930.50997823,3590985417.048826,2005-08-31
1475212827.2303562,43146214605.93924,75192148.26336023,-20908408546.26512,72121209879.87564,-10227537007.380713,132914663842.70798,-33286147364.144474,-33285909662.464973,-3552583579.6901765,1505.8655990761968,-31232776881.540024,-199878811.69034293,23145640335.872917,9241969457.163904,3437848997.4289746,4169937417.724873,-4201548425.267479,7632392422.61239,-189918196.3340634,-1208760793.3271847,-559379722346.4778,36323523.03349118,-108145498.18432884,-424995017.2290538,-1.065712831983294e-18,-322194559.0436382,-202186295.99595368,4159286187.4666357,2005-09-30
-5656324366.822341,65996015265.46172,92070345.50254072,-19466602830.957603,78829614151.3667,19799906931.603977,145791080147.90158,-52922759550.21314,-52922800333.331635,3953220365.4337487,-4784.548226575696,-67208874924.09503,-224021233.73904136,21341307652.454765,-9668384657.563013,-3981477892.5189505,6254248403.58193,-4594896163.13251,5436656934.237489,-239313150.84982198,5910481169.17186,-1076861752182.8274,-48775398.36272049,-189868237.43447617,-892061789.1093624,7.731805082448307e-18,-81862408.77993073,-164113867.2636112,3341178083.782222,2005-10-31
1906105961.007832,-44158839977.04718,20016721.991997387,-46393091231.86978,142262425010.7376,-8241372810.2023735,355161392649.54456,-69512882389.58887,-69512929563.79602,-3728882113.428193,7203.24040823942,-280593315303.75415,-241335636.48356092,48404991249.49616,19846475746.72762,3720813151.5959644,4530133458.532296,-2838273253.6854324,5259253473.254477,-232699430.46398994,-1605400358.835527,-1380505825549.1772,-43378237.696874715,-57722109.85997633,-834712763.3850484,4.924937364877698e-19,-213437872.37416032,-283700596.4924009,3799185305.234377,2005-11-30
-1566483205.7298934,-8245804733.955269,102306620.45382439,-7028709595.788027,75165183967.00375,-1078159892.4669342,163331222268.8422,-38268380782.084885,-42051817194.86344,350190632.3488981,427.53985048093455,428.8336128150012,-174524687.77512988,8364400728.959011,-8624361237.864218,-461237692.6763111,6053400523.66459,-2550503766.253744,1718418997.44892,-161892131.9090254,1821638631.353408,-544766878612.00256,-91719233.4767477,32960300.881194927,-606169820.7239964,0.0,-272319710.7057835,-243058986.05344397,3709415352.5944595,2005-12-30
-631924469.1400778,55933701655.14692,43603987.10559024,-10237418206.642033,85199168258.92342,-2993610349.6599436,189827463803.7165,-33837692460.34574,-50362862476.79278,241030921.32736385,-2039.6711477917743,-457.4691730944894,-180291434.34638622,10785518927.617693,16637117296.643349,-383395114.79489267,1807489991.0352893,974680418.2865736,5888987154.404123,-214999397.47978598,964287274.538226,-692465473970.9426,-300788539.41998965,-58042226.204667546,-651479774.2349467,0.0,-282193320.1801883,-286974224.34710217,3709608005.813917,2006-01-31
-1434273042.3280284,-11967111692.64289,87361587.61237708,-3163361565.1851497,62597250347.62102,1306524375.7158117,74631284618.4435,-26177920447.51625,-40189094598.777565,1198129223.4890606,826.4184881483234,364.3752853784767,-174931923.78526166,3519107317.4917426,-8575310505.114042,-1299633234.7635372,2370004196.9468784,-975201987.4889284,4250648757.5702863,-161410476.27654126,1738735505.0856671,-551032680230.6189,-323158636.12398785,-51871171.38005021,-617528501.829703,0.0,-228256612.74657062,-276746849.61385113,3680153632.2297335,2006-02-28
-598909047.1630961,-8546660845.519214,73977437.0420659,7084689966.334478,45953080723.7636,-5474485274.397204,7464394012.720275,-3568922983.22808,-39241191521.54391,414331775.43942344,13094.634404908587,16045.786945943937,-174601888.91421986,-6796985058.182263,-29324876440.82235,-546023859.6970384,2343637952.849508,-525494179.4179538,-527778298.37304103,-147246169.26723343,905603224.1544764,-19413515058.175247,-301533965.16071355,41153456.901179604,-424930591.2188052,0.0,-346228656.038766,-284273022.4778328,3734368992.336484,2006-03-31
-730454350.5908517,32921742451.436398,66028761.39960623,190718371.33778068,34259437918.186897,-982103973.3067684,12737910144.092318,-3328357155.4959064,-35824316652.07922,113486414.21869214,-1410.5848889244783,460.54357555470665,-156740730.5349941,559835641.6003835,-12496716223.451214,-288728612.78309983,5809095606.124226,-4970625960.421207,3424386563.200424,-162826693.44432762,1039334424.6739123,-90094162659.65263,-300467322.58802474,30647142.08950954,-670289338.6255758,0.0,-276743020.06977195,-296591927.8513487,3643840622.5461864,2006-04-28
-544751934.5161936,80350918403.12315,54298979.05286802,-194436043.58736098,45443985484.71147,-20067709105.581043,62481599266.28763,27510117918.963882,-53008249092.889206,-1520968530.2104993,21073.671554941797,-9055.151900913808,-131953861.19102532,2381156469.736733,-28107113257.665333,1363756239.3410637,117819452.53090382,-1104520548.3209674,2602184831.0232396,-144343566.26293007,831132629.4716247,-357110393735.0321,-268082576.56485415,49715152.10893582,-362271852.58875865,0.0,-248546094.120169,-276163427.0085666,3924163054.1512394,2006-05-31
-686586387.7242314,43137302283.13525,104733588.16764522,-5404192999.269153,41561279109.89808,-5066311677.422445,40825156374.12268,8715382974.465048,-44844813268.885284,747557152.1976199,-3465.6636658306543,-4482.8217416014995,-171613528.20589072,5524640461.660298,-29298094527.00405,-940637225.4076517,-442299329.15265685,-1817259466.0277743,5329639157.313413,-255251998.2263513,1014554205.4566817,-692246260383.6049,-90160675.95419207,-39969352.89186438,-790343559.2898419,0.0,-267727094.2640261,-274591489.38853633,3560601820.4521422,2006-06-30
-1742872509.9588146,83213527526.39125,127621454.20322832,8861367195.366926,-9626114696.16708,15406695892.36387,1429634100.0398052,-4644127729.097526,3372935295.2772183,1431207097.4424431,4766.636667145707,2690.8918786103172,-180234100.64210436,-8382642224.242371,-17933657105.361286,-1606574392.7977479,-4096217523.6879168,794925484.3742672,8269274435.936077,-200943738.89309728,2052951018.2774153,-38946873513.08264,-149895513.01895037,-46657343.45050275,-1120921763.2707539,0.0,-280265737.3762787,-261530078.69729707,3366308220.510038,2006-07-31
-2436806692.14122,83685972837.65862,161161016.22092777,5242379647.2727,-21274752248.25754,27204420144.18738,-42966820989.90019,-9573962870.63311,10122723471.37722,2044380708.7922337,1538.9523619466886,-27.898189042334955,-131808997.57695176,-4745512271.265663,-5459071190.576094,-2313563995.293256,-6184913857.660449,2613056875.723665,8451559880.233567,-152136220.97565028,2784855785.305937,-23749262.319039878,-217190781.5705804,29037321.07957919,-780578788.3069692,0.0,-366688315.948864,-297740272.8634962,3377054758.3328543,2006-08-31
-597802652.1141071,117676922114.24716,142011991.14266127,5254539497.871442,-38606461392.28255,45297487545.22068,-116377271076.9688,-5852414391.924866,5474500764.1731,563643213.4825206,632.2178474027711,-173.8130492010852,-186107627.82401958,-5063777923.615974,-18347352454.86654,-830219403.1702445,-6166885620.254571,3829963418.395433,8916273225.134817,-232574641.77395466,1014323464.0582917,89963598911.73326,-301266307.14657694,-75254411.97217727,-1187565640.9622273,0.0,-326261956.8314042,-353153875.02793247,3270884389.905936,2006-09-29
