Date,Open,High,Low,Close,Adj Close,Change,Pct Change,Volume,Day VWAP,IV30,IV30 Change,IV30 Pct Change,Call Option Volume,Put Option Volume,Call Open Interest,Put Open Interest
6/14/2021,121.613,122.446,120.9,122.4455,122.4455,0.9355,0.0077,1104878,121.5869,18.73,-0.05,-0.0027,29783,32488,153922,151447
6/11/2021,122,122.086,120.948,121.51,121.51,-0.2465,-0.002,1097907,121.4406,18.78,-0.68,-0.0349,45043,20601,173880,168162
6/10/2021,120.346,121.8,120.189,121.7565,121.7565,1.3595,0.0113,1295375,121.3038,19.46,-1.15,-0.0558,62283,22833,165433,167111
6/9/2021,120.5715,120.644,119.845,120.397,120.397,0.475,0.004,897052,120.3185,20.61,0.19,0.0093,30464,13460,154663,164067
6/8/2021,120.6005,120.976,119.739,119.922,119.922,-0.193,-0.0016,1211992,120.3008,20.42,-0.32,-0.0154,27462,16383,151781,157799
6/7/2021,119.269,120.2255,119.05,120.115,120.115,0.4365,0.0036,1205966,119.6603,20.74,0.11,0.0053,37061,13035,145167,153528
6/4/2021,118.4635,119.9515,118.1205,119.6785,119.6785,2.2995,0.0196,1222910,119.4287,20.63,-1.35,-0.0614,57298,28815,154485,167225
6/3/2021,117.2865,117.8507,116.476,117.379,117.379,-1.1505,-0.0097,934796,117.1427,21.98,0.86,0.0407,27783,14725,149482,162525
6/2/2021,119.4575,119.682,117.6178,118.5295,118.5295,-0.5295,-0.0044,1058146,118.5295,21.12,-0.1,-0.0047,25931,31195,144463,143803
6/1/2021,118.722,119.2855,117.714,119.059,119.059,1.2165,0.0103,1167901,118.6749,21.22,0.57,0.0276,20795,23698,137980,126920
5/28/2021,118.721,118.8035,117.6425,117.8425,117.8425,-0.2915,-0.0025,1074540,118.2901,20.65,-0.72,-0.0337,26864,15149,155879,143329
5/27/2021,119.4525,119.4525,117.813,118.134,118.134,-0.8815,-0.0074,1761201,118.7592,21.37,0.47,0.0225,25944,13169,152240,141503
5/26/2021,118.326,119.4495,118.3231,119.0155,119.0155,0.872,0.0074,1078598,118.9863,20.9,-0.5,-0.0234,22950,19653,150252,137369
5/25/2021,118.631,119.2,117.75,118.1435,118.1435,0.0915,0.0008,1121982,118.3083,21.4,0.24,0.0113,25920,15787,145996,133240
5/24/2021,115.7445,118.2775,115.5978,118.052,118.052,3.3455,0.0292,1591610,117.5715,21.16,-1.6,-0.0703,37858,22009,138967,128245
5/21/2021,115.8705,115.9445,114.465,114.7065,114.7065,-0.641,-0.0056,2031590,115.0811,22.76,-0.83,-0.0352,62143,23420,186090,158214
5/20/2021,114.55,115.6,114.176,115.3475,115.3475,1.7725,0.0156,1617550,114.9661,23.59,-1.8,-0.0709,59170,21788,187893,154200
5/19/2021,111.4215,113.7495,111.272,113.575,113.575,0.4515,0.004,1184205,112.6255,25.39,1.03,0.0423,30857,16510,180975,149117
5/18/2021,115.1175,115.3841,113.1095,113.1235,113.1235,-1.3225,-0.0116,1110185,114.37,24.36,0.43,0.018,24716,13642,178732,143876
5/17/2021,113.1785,114.489,112.7755,114.446,114.446,0.527,0.0046,1079869,113.8186,23.93,1.07,0.0468,27032,14242,169430,136896
5/14/2021,112.927,114.236,112.5,113.919,113.919,2.467,0.0221,1599829,113.4609,22.86,-3.43,-0.1305,44394,28775,187698,151377
5/13/2021,111.306,111.9719,110.336,111.452,111.452,1.4395,0.0131,1661020,111.311,26.29,-4.03,-0.1329,39320,15522,181154,150263
5/12/2021,111.3095,112.399,109.681,110.0125,110.0125,-3.4905,-0.0308,2318774,110.6193,30.32,5.49,0.2211,55514,26031,154824,143967
5/11/2021,112.1535,114.014,111.696,113.503,113.503,-1.0845,-0.0095,1709292,113.0708,24.83,1.66,0.0716,24961,16947,149835,141648
5/10/2021,116.407,116.55,114.227,114.5875,114.5875,-3.009,-0.0256,1545729,115.0899,23.17,2.46,0.1188,25215,20387,143561,134111
5/7/2021,118.1945,118.5625,117.3078,117.5965,117.5965,0.729,0.0062,1444862,117.9141,20.71,-1.18,-0.0539,45007,32483,158339,148802
5/6/2021,115.3165,116.8675,114.6521,116.8675,116.8675,1.129,0.0098,1259523,115.9238,21.89,0,0,27244,15614,154094,146826
5/5/2021,116.4315,116.75,115.414,115.7385,115.7385,0.397,0.0034,1331809,116.103,21.89,-0.75,-0.0331,23282,14187,152131,144080
5/4/2021,115.6775,116.2495,112.834,115.3415,115.3415,-1.8125,-0.0155,2240932,114.3473,22.64,1.62,0.0771,37262,35467,145269,129503
5/3/2021,118.2455,119.0775,116.775,117.154,117.154,-0.521,-0.0044,1412139,117.816,21.02,0.16,0.0077,23947,14954,140749,123398
4/30/2021,118.401,119.0925,117.328,117.675,117.675,-1.963,-0.0164,2242838,117.9179,20.86,0.14,0.0068,50826,24895,157724,144463
4/29/2021,119.4615,120.208,118.6925,119.638,119.638,1.686,0.0143,2061654,119.5158,20.72,-0.77,-0.0358,68982,25692,153921,140217
4/28/2021,119.672,121.569,117.661,117.952,117.952,3.403,0.0297,4055340,119.4637,21.49,-5.27,-0.1969,95725,65124,145347,131318
4/27/2021,115.784,115.9225,114.308,114.549,114.549,-0.9475,-0.0082,2219280,114.7907,26.76,-0.01,-0.0004,39145,33427,133343,113511
4/26/2021,115.226,116.2265,114.8657,115.4965,115.4965,0.5,0.0043,1601892,115.5794,26.77,-1.06,-0.0381,20271,15842,128451,107021
4/23/2021,113.35,115.3059,113.0625,114.9965,114.9965,2.3705,0.021,1505624,114.5163,27.83,-2.19,-0.073,40933,22757,141009,119385
4/22/2021,113.77,114.4441,112.016,112.626,112.626,-1.2915,-0.0113,1207276,113.0634,30.02,0.68,0.0232,25218,18532,137935,111746
4/21/2021,113.6025,114,112.241,113.9175,113.9175,-0.033,-0.0003,1160209,113.1479,29.34,-1.4,-0.0455,18016,8829,135422,109486
4/20/2021,114.8745,114.95,112.856,113.9505,113.9505,-0.5375,-0.0047,1114416,113.9304,30.74,1.52,0.052,20218,9984,132040,106446
4/19/2021,113.509,115.2045,113.509,114.488,114.488,0.3505,0.0031,1514470,114.3821,29.22,1.1,0.0391,22441,13092,126194,100243
4/16/2021,114.712,114.712,113.546,114.1375,114.1375,-0.125,-0.0011,1314139,114.188,28.12,-0.87,-0.03,33375,18261,163703,139592
4/15/2021,113.0975,114.8,112.5585,114.2625,114.2625,2.167,0.0193,1458749,113.9067,28.99,-0.26,-0.0089,44607,18337,160364,132808
4/14/2021,113.3715,113.3715,111.8007,112.0955,112.0955,-0.626,-0.0056,1050143,112.6298,29.25,0.23,0.0079,21155,8540,159003,130488
4/13/2021,112.5065,113.1735,112.1525,112.7215,112.7215,0.4905,0.0044,1284078,112.66,29.02,0.16,0.0055,25598,9917,165402,129033
4/12/2021,112.706,112.8443,111.391,112.231,112.231,-1.3025,-0.0115,1251183,112.2652,28.86,-0.35,-0.012,17429,13170,162010,124518
4/9/2021,112.272,113.6985,111.8627,113.5335,113.5335,1.012,0.009,1307265,112.8976,29.21,-0.01,-0.0003,40174,24697,175382,140621
4/8/2021,113.2,113.5895,112.1505,112.5215,112.5215,0.57,0.0051,1433214,112.5708,29.22,-0.1,-0.0034,26026,19439,173273,137633
4/7/2021,110.655,112.225,110.655,111.9515,111.9515,1.4885,0.0135,1206696,111.5261,29.32,0.55,0.0191,33637,18438,171330,134679
4/6/2021,110.546,111.4,110.0895,110.463,110.463,-0.485,-0.0044,1762039,110.6105,28.77,-0.84,-0.0284,45266,17316,167876,130550
4/5/2021,107.3575,111.4495,107.2603,110.948,110.948,4.459,0.0419,2425480,109.937,29.61,-0.15,-0.005,80355,49850,159820,129159
4/1/2021,104.6125,106.7875,104.5715,106.489,106.489,3.363,0.0326,1994005,105.7233,29.76,0.62,0.0213,0,0,168707,139581
3/31/2021,102.72,104.313,102.35,103.126,103.126,0.8025,0.0078,2128482,103.452,29.14,-0.39,-0.0132,39324,21219,160056,134866
3/30/2021,102.649,103.1335,101.8075,102.3235,102.3235,0.034,0.0003,1365856,102.4484,29.53,0.41,0.0141,17195,9758,156690,132048
3/29/2021,101.0215,102.4605,100.2725,102.2895,102.2895,1.053,0.0104,1324631,101.6009,29.12,1.92,0.0706,20484,13709,151347,127023
3/26/2021,101.5895,101.9693,100.1925,101.2365,101.2365,-0.3865,-0.0038,1398875,101.0297,27.2,0.06,0.0022,27577,17259,161531,138036
3/25/2021,101.4525,102.282,99.8045,101.623,101.623,-0.0035,0,1780787,101.2505,27.14,1.4,0.0544,27812,18326,155523,134158
3/24/2021,102.588,103.38,101.45,101.6265,101.6265,-0.44,-0.0043,1260853,102.4196,25.74,1.27,0.0519,26891,13063,148478,130283
3/23/2021,101.9975,103.2055,101.4,102.0665,102.0665,0.532,0.0052,1425456,102.4356,24.47,-0.16,-0.0065,24174,10560,142851,127388
3/22/2021,101.3815,102.417,100.7,101.5345,101.5345,0.1865,0.0018,1676771,101.5951,24.63,-2.75,-0.1004,42797,22223,120635,117354
3/19/2021,101.4865,101.852,100.1465,101.348,101.348,0.281,0.0028,2303596,101.3744,27.38,-3.04,-0.0999,35874,23226,145585,153595
3/18/2021,102.409,103.4373,100.959,101.067,101.067,-3.044,-0.0292,1585648,102.0646,30.42,4.07,0.1545,29584,17314,145221,150147
3/17/2021,103.435,104.95,102.2061,104.111,104.111,-0.0835,-0.0008,1319126,103.4636,26.35,0.1,0.0038,23741,20173,141614,143925
3/16/2021,103.2995,105.684,102.9645,104.1945,104.1945,1.4725,0.0143,1595015,104.5037,26.25,-0.8,-0.0296,33978,21151,137354,144990
3/15/2021,102.4005,102.7495,101.3895,102.722,102.722,0.222,0.0022,1310741,102.0088,27.05,-2.02,-0.0695,13372,11325,134907,140633
3/12/2021,103.8205,103.8805,101.621,102.5,102.5,-2.527,-0.0241,1690899,102.4616,29.07,1.76,0.0644,40243,43465,137803,131300
3/11/2021,102.911,105.5635,102.8225,105.027,105.027,3.2175,0.0316,1385130,104.565,27.31,-1.01,-0.0357,29791,26944,130879,123387
3/10/2021,103.07,103.07,100.9665,101.8095,101.8095,-0.2085,-0.002,1355004,101.9733,28.32,0.03,0.0011,14614,16838,127648,113590
3/9/2021,102.4875,103.1958,101.78,102.018,102.018,1.643,0.0164,1696031,102.5912,28.29,-3.63,-0.1137,16573,7646,132952,111978
3/8/2021,104.203,105.687,100.2595,100.375,100.375,-4.4785,-0.0427,1843371,103.0803,31.92,2.53,0.0861,26099,15939,126198,107703
3/5/2021,103.0575,105.31,101.3888,104.8535,104.8535,3.157,0.031,2654977,103.5985,29.39,-2.47,-0.0775,41308,28390,129622,120836
3/4/2021,100.681,103.7295,100.2715,101.6965,101.6965,1.126,0.0112,2460786,101.9661,31.86,2.63,0.09,19830,21106,126925,118404
3/3/2021,102.9195,103.7995,99.7,100.5705,100.5705,-2.6535,-0.0257,1694645,101.3867,29.23,3.33,0.1286,19221,16450,122656,113946
3/2/2021,103.242,104.737,102.8335,103.224,103.224,-0.259,-0.0025,1278184,103.7209,25.9,0.38,0.0149,16242,8523,121140,112643
3/1/2021,102.4,103.8115,101.721,103.483,103.483,2.3875,0.0236,1303089,102.863,25.52,-4.67,-0.1547,14979,14019,117942,110634
2/26/2021,101.4975,102.826,100.0505,101.0955,101.0955,0.298,0.003,2002064,101.5938,30.19,-2.9,-0.0876,29012,17119,135436,120102
2/25/2021,102.853,104.15,100.3245,100.7975,100.7975,-3.393,-0.0326,2077409,101.7891,33.09,6.71,0.2544,29748,17262,125445,119313
2/24/2021,101.6405,104.416,101.3765,104.1905,104.1905,1.1845,0.0115,1130437,103.2041,26.38,0.04,0.0015,17777,16633,122250,115119
2/23/2021,100.6995,103.625,99.5115,103.006,103.006,0.293,0.0029,1732899,101.6609,26.34,0.56,0.0217,20974,29618,118917,100810
2/22/2021,102.68,104.0165,102.4,102.713,102.713,-1.7275,-0.0165,1473317,103.1679,25.78,1.73,0.0719,13669,11483,115054,94940
2/19/2021,105.3895,105.929,104.1715,104.4405,104.4405,-0.85,-0.0081,1896939,104.9885,24.05,-0.25,-0.0103,29431,16315,143751,119764
2/18/2021,105.25,106.0995,104.6665,105.2905,105.2905,-0.6405,-0.006,1128549,105.2218,24.3,-1.03,-0.0407,21805,10687,142180,116528
2/17/2021,104.699,106.1222,104.4175,105.931,105.931,0.396,0.0038,1015177,105.4458,25.33,0.12,0.0048,15279,9948,140071,113684
2/16/2021,104.5875,107.257,104.5875,105.535,105.535,0.7835,0.0075,1550195,106.0538,25.21,-0.31,-0.0121,29143,16375,135948,108228
2/12/2021,103.9885,104.975,103.6785,104.7515,104.7515,0.314,0.003,949525,104.4186,25.52,-0.63,-0.0241,30441,15537,147253,122853
2/11/2021,104.7,104.7,103.443,104.4375,104.4375,0.1135,0.0011,1024029,104.0343,26.15,-0.07,-0.0027,17813,12079,142825,120876
2/10/2021,104.4475,104.944,102.612,104.324,104.324,0.5545,0.0053,1255080,103.8912,26.22,0.29,0.0112,15686,15530,139864,118603
2/9/2021,103.74,104.9255,103.5,103.7695,103.7695,-0.4565,-0.0044,1094583,104.148,25.93,0.28,0.0109,10366,9609,138306,116887
2/8/2021,105,105.75,103.1675,104.226,104.226,-0.2155,-0.0021,1441443,104.179,25.65,0.42,0.0166,19055,18891,135264,112025
2/5/2021,102.978,104.797,102.5,104.4415,104.4415,1.76,0.0171,1493256,103.7163,25.23,-1.77,-0.0656,58825,35759,150333,141949
2/4/2021,103.219,103.465,101.755,102.6815,102.6815,-0.2625,-0.0025,2429780,102.4229,27,-2.15,-0.0738,31692,28944,145472,137889
2/3/2021,103.215,105.3312,100.6775,102.944,102.944,6.988,0.0728,4894082,103.4113,29.15,-3.74,-0.1137,87595,71787,138784,107347
2/2/2021,95.849,97.4685,95.3185,95.956,95.956,1.3025,0.0138,3316620,96.3604,32.89,-3.17,-0.0879,48710,23228,126817,98553
2/1/2021,92.236,95.777,92.2292,94.6535,94.6535,3.2855,0.036,2012603,94.1725,36.06,-3.9,-0.0976,24413,14433,121479,94047
1/29/2021,91.701,92.3768,90.078,91.368,91.368,-1.292,-0.0139,2226509,91.4458,39.96,2.61,0.0699,26832,19986,136762,102440
1/28/2021,91.611,94.3995,91.55,92.66,92.66,1.713,0.0188,2763905,93.0997,37.35,-6.5,-0.1482,28013,12772,137388,101755
1/27/2021,93.7455,94.0235,89.864,90.947,90.947,-4.4505,-0.0467,4125631,91.5539,43.85,7.95,0.2214,43331,20439,126354,93864
1/26/2021,94.2995,95.7875,93.8065,95.3975,95.3975,0.6835,0.0072,1573078,95.1763,35.9,0.54,0.0153,18277,8232,122916,90798
1/25/2021,95.756,96.091,92.958,94.714,94.714,0.086,0.0009,2529346,94.3511,35.36,0.76,0.022,25055,10924,118470,85764
1/22/2021,94.573,95.2195,93.8248,94.628,94.628,0.4205,0.0045,1637195,94.858,34.6,0.09,0.0026,57170,19045,128642,99212
1/21/2021,94.767,96.604,93.9705,94.2075,94.2075,0.204,0.0022,2932973,95.1766,34.51,-0.42,-0.012,60255,23361,121452,92765
1/20/2021,91.3185,94.9862,90.9755,94.0035,94.0035,4.78,0.0536,3207570,93.2396,34.93,2.04,0.062,59956,30543,114856,84860
1/19/2021,87.15,90.192,86.6415,89.2235,89.2235,2.8425,0.0329,2082951,88.4888,32.89,-0.63,-0.0188,44138,19520,107676,79520
1/15/2021,86.546,87.381,85.5855,86.381,86.381,-0.165,-0.0019,1572214,86.5512,33.52,-1.03,-0.0298,29434,17771,158488,126581
1/14/2021,87.3625,88.3775,86.3035,86.546,86.546,-0.8165,-0.0093,1460617,87.1818,34.55,0.72,0.0213,32578,10600,156637,123958
1/13/2021,86.366,87.8195,86.366,87.3625,87.3625,0.491,0.0057,1171590,87.2511,33.83,-1.75,-0.0492,19789,8493,154595,121665
1/12/2021,87.268,88.395,85.8187,86.8715,86.8715,-0.943,-0.0107,1476715,86.9695,35.58,0.5,0.0143,28550,11375,149844,118024
1/11/2021,88.851,89.219,87.607,87.8145,87.8145,-2.077,-0.0231,1740618,88.3747,35.08,1.31,0.0388,15667,10121,147324,114268
1/8/2021,88.914,89.9678,88.061,89.8915,89.8915,1.1745,0.0132,1774226,89.1422,33.77,0.71,0.0215,53843,17912,159773,121527
1/7/2021,86.502,88.891,86.338,88.717,88.717,2.573,0.0299,2096829,88.1079,33.06,-0.01,-0.0003,43564,15589,152277,119318
1/6/2021,84.9225,87.1982,84.805,86.144,86.144,-0.8585,-0.0099,2329401,86.074,33.07,0.23,0.007,26161,13242,146875,115419
1/5/2021,86.2545,87.3415,85.845,87.0025,87.0025,0.696,0.0081,1017962,86.749,32.84,-0.04,-0.0012,15398,6139,147599,113257
1/4/2021,88,88.1245,85.357,86.3065,86.3065,-1.3255,-0.0151,1866195,86.6078,32.88,4.02,0.1393,20413,11760,142351,108704
12/31/2020,86.8635,87.875,86.8045,87.632,87.632,0.8195,0.0094,1053479,87.3722,28.86,0.82,0.0292,26490,9822,153997,116106
12/30/2020,88.25,88.388,86.4,86.8125,86.8125,-1.0755,-0.0122,1051308,87.0375,28.04,-0.22,-0.0078,21977,11919,150253,113472
12/29/2020,89.3615,89.4235,87.7555,87.888,87.888,-0.81,-0.0091,986287,88.3038,28.26,0.33,0.0118,20722,8790,145228,110947
12/28/2020,87.2455,89.35,87.091,88.698,88.698,1.99,0.023,1382537,88.5605,27.93,0.6,0.022,28673,13321,138841,107259
12/24/2020,86.45,87.1205,86.2175,86.708,86.708,0.2965,0.0034,465638,86.558,27.33,-1.06,-0.0373,13528,6315,155294,115971
12/23/2020,86.25,87.2055,86.06,86.4115,86.4115,0.4005,0.0047,1148684,86.5273,28.39,-0.18,-0.0063,21314,11270,151471,114693
12/22/2020,86.4665,86.6306,85.289,86.011,86.011,-0.717,-0.0083,1018829,85.9874,28.57,-0.5,-0.0172,12789,7926,148546,112358
12/21/2020,85.5435,86.85,84.7,86.728,86.728,0.417,0.0048,1698707,85.9184,29.07,-0.92,-0.0307,31254,15580,135315,109892
12/18/2020,87.413,87.418,85.75,86.311,86.311,-0.7145,-0.0082,4262837,86.4973,29.99,1.77,0.0627,27773,23385,164813,135921
12/17/2020,88.1965,88.3355,86.5575,87.0255,87.0255,-0.834,-0.0095,1744005,87.3009,28.22,0.36,0.0129,22779,12082,162070,133730
12/16/2020,88.4555,88.4555,87.453,87.8595,87.8595,-0.1945,-0.0022,1233836,87.8357,27.86,0.08,0.0029,10992,10040,159598,129391
12/15/2020,87.993,88.2,87.0835,88.054,88.054,0.441,0.005,1068292,87.695,27.78,-0.06,-0.0022,14394,8187,156039,126777
12/14/2020,88.536,89.49,87.4565,87.613,87.613,-1.127,-0.0127,1652471,88.3403,27.84,-1.47,-0.0502,14937,9402,152397,122977
12/11/2020,88,88.8655,87.637,88.74,88.74,0.3575,0.004,931431,88.2154,29.31,1.08,0.0383,19989,12339,165427,127884
12/10/2020,88.1635,88.7495,86.6764,88.3825,88.3825,-0.5105,-0.0057,1434416,88.0503,28.23,0.45,0.0162,25942,11490,159758,124578
12/9/2020,90.518,91.4185,88.1,88.893,88.893,-1.6735,-0.0185,1586426,89.5254,27.78,1.02,0.0381,37385,12917,155616,120585
12/8/2020,90.426,90.7985,89.564,90.5665,90.5665,-0.285,-0.0031,996768,90.3176,26.76,-0.24,-0.0089,19823,7134,148104,118230
12/7/2020,90.7775,91.4645,90.152,90.8515,90.8515,-0.3365,-0.0037,1114391,90.7705,27,0.2,0.0075,15730,8527,143365,114481
12/4/2020,91.0725,91.475,90.6795,91.188,91.188,0.096,0.0011,1027242,91.1294,26.8,-0.24,-0.0089,22285,9147,155049,122190
12/3/2020,91.027,92.1915,90.85,91.092,91.092,-0.1565,-0.0017,1236366,91.3987,27.04,-0.78,-0.028,33025,12206,151500,119345
12/2/2020,89.768,91.637,89.2585,91.2485,91.2485,1.4805,0.0165,1471235,90.7977,27.82,1.03,0.0384,36635,11343,143633,115718
12/1/2020,88.4575,91.086,88.1515,89.768,89.768,2.048,0.0233,1868134,89.6805,26.79,1.34,0.0527,44728,12807,135855,112684
11/30/2020,88.7825,89.0167,87.392,87.72,87.72,-1.631,-0.0183,1620887,87.8487,25.45,0.14,0.0055,14660,8152,130698,108924
11/27/2020,88.227,89.8505,88.227,89.351,89.351,1.1445,0.013,739507,89.1466,25.31,-0.19,-0.0075,25873,7804,141149,116053
11/25/2020,88.48,88.519,87.418,88.2065,88.2065,0.0115,0.0001,979957,88.1367,25.5,-0.01,-0.0004,14733,7775,138069,113644
11/24/2020,86.375,88.3238,86.0365,88.195,88.195,1.817,0.021,1400306,87.3771,25.51,-0.19,-0.0074,18022,10330,135033,110842
11/23/2020,87.011,87.2995,85.509,86.378,86.378,-0.441,-0.0051,1127618,86.303,25.7,-1.05,-0.0393,18010,10230,131406,106300
11/20/2020,88.1,88.4182,86.75,86.819,86.819,-1.1095,-0.0126,1385322,87.6195,26.75,0.32,0.0121,27102,10543,161837,133341
11/19/2020,86.6615,88.1745,86.501,87.9285,87.9285,0.8965,0.0103,1005340,87.4086,26.43,1.28,0.0509,25270,7328,159564,132633
11/18/2020,87.832,88.25,86.9283,87.032,87.032,-1.051,-0.0119,1005377,87.567,25.15,-0.38,-0.0149,20374,9801,154928,127968
11/17/2020,88.393,88.857,87.9745,88.083,88.083,-0.6185,-0.007,1066034,88.3443,25.53,0.63,0.0253,13141,6011,153183,125492
11/16/2020,88.207,89.717,88.0665,88.7015,88.7015,0.0885,0.001,1273393,88.8559,24.9,-2.78,-0.1004,16934,10792,148562,121166
11/13/2020,87.4,88.8565,86.799,88.613,88.613,1.472,0.0169,1487877,88.0106,27.68,-1.04,-0.0362,35359,13375,155250,128842
11/12/2020,87.0325,88.249,86.8985,87.141,87.141,-0.2205,-0.0025,1324363,87.366,28.72,1.25,0.0455,27695,8192,149625,126855
11/11/2020,87.42,88.145,87.153,87.3615,87.3615,0.4755,0.0055,1591906,87.5459,27.47,-0.33,-0.0119,15419,8982,144330,125050
11/10/2020,86.4885,87.969,85.806,86.886,86.886,-1.185,-0.0135,2151058,86.8615,27.8,1.85,0.0713,14350,13370,141476,122719
11/9/2020,89.814,90.8445,87.8773,88.071,88.071,0.0845,0.001,2672024,89.4062,25.95,-1.6,-0.0581,23520,13294,138476,117389
11/6/2020,87.574,88.4248,86.834,87.9865,87.9865,-0.1385,-0.0016,1431084,87.6759,27.55,-3.01,-0.0985,28270,14558,150600,130313
11/5/2020,88.691,89.5909,87.0515,88.125,88.125,0.8325,0.0095,1987907,88.3477,30.56,0.14,0.0046,25550,14303,146378,127418
11/4/2020,85.2775,88.5015,85.15,87.2925,87.2925,5.0095,0.0609,3567149,87.1339,30.42,-5.54,-0.1541,52182,23392,137258,120851
11/3/2020,81.538,82.95,80.6054,82.283,82.283,1.067,0.0131,1571641,82.3466,35.96,-0.54,-0.0148,17234,12053,133282,119010
11/2/2020,81.347,82.912,80.712,81.216,81.216,0.4105,0.0051,2211449,81.8211,36.5,-3.32,-0.0834,16463,10530,128165,116087
10/30/2020,83.2805,84.0658,80.0785,80.8055,80.8055,2.9615,0.038,4996197,81.641,39.82,-3.53,-0.0814,60227,37303,140647,128389
10/29/2020,75.8275,79.4368,75.8275,77.844,77.844,2.304,0.0305,2770343,78.0592,43.35,-1.66,-0.0369,33825,15178,132774,123349
10/28/2020,77.516,77.6905,75.424,75.54,75.54,-4.404,-0.0551,2258675,76.2902,45.01,4.8,0.1194,17380,15807,129184,117065
10/27/2020,79.3985,80.1,78.8495,79.944,79.944,0.7295,0.0092,1295138,79.5182,40.21,-0.77,-0.0188,7369,6458,127754,114363
10/26/2020,80.75,81.479,78.389,79.2145,79.2145,-2.4345,-0.0298,1791317,79.657,40.98,2.58,0.0672,12403,13002,124649,108769
10/23/2020,80.7525,81.706,80.5955,81.649,81.649,1.316,0.0164,1527402,81.2091,38.4,-0.28,-0.0072,34846,12255,140026,118222
10/22/2020,79.25,80.671,78.874,80.333,80.333,1.0335,0.013,1525773,79.957,38.68,-0.18,-0.0046,19192,9125,139984,116073
10/21/2020,78.4925,80.757,78.3568,79.2995,79.2995,1.7455,0.0225,3016053,79.7487,38.86,0.33,0.0086,32837,14940,141814,114161
10/20/2020,76.1555,78.692,76.025,77.554,77.554,1.0565,0.0138,2085915,77.5302,38.53,1,0.0266,26250,13112,134643,110890
10/19/2020,78.7965,79.1963,76.146,76.4975,76.4975,-1.8875,-0.0241,1486652,77.4448,37.53,-0.63,-0.0165,32189,9912,131379,106564
10/16/2020,78.25,78.8855,77.883,78.385,78.385,0.6115,0.0079,1710325,78.5279,38.16,0.08,0.0021,28600,11208,151336,128590
10/15/2020,77.225,78.5698,77.0565,77.7735,77.7735,-0.3985,-0.0051,1561485,77.8826,38.08,0.72,0.0193,21834,10358,150737,126581
10/14/2020,78.73,79.1925,77.2948,78.172,78.172,-0.1815,-0.0023,1659228,78.4473,37.36,0.75,0.0205,21216,7290,144926,125265
10/13/2020,78.8505,79.258,77.9315,78.3535,78.3535,0.124,0.0016,1953609,78.6414,36.61,0.19,0.0052,15979,6814,143621,123659
10/12/2020,76.9,79.421,76.465,78.2295,78.2295,2.707,0.0358,2767164,78.0416,36.42,-1.33,-0.0352,50385,21399,139624,118059
